row_id,row_number,description,title,brand,model,category,condition,sku,upc,quantity,retail_value,notes,base_cost,ideal_price
1414,478,"Hydro Flask 24oz Standard Mouth Bottle - Moonshadow: Vacuum-Insulated, BPA-Free",,Hydro Flask,,OUTDOOR_SPORTS,USED_GOOD,,840394203744,1,39.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,8.84,17.68
1415,479,Owala 40oz FreeSip Stainless Steel Water Bottle - Sleek,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,847280095810,1,39.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,8.84,17.68
1416,480,Owala 40oz FreeSip Stainless Steel Water Bottle  - Kickflip,,Owala,,OUTDOOR_SPORTS,SALVAGE,,847280095865,1,39.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,8.84,17.68
1417,481,Owala 40oz FreeSip Stainless Steel Water Bottle - Tangy Tango,,Owala,,OUTDOOR_SPORTS,SALVAGE,,847280095827,1,39.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,8.84,17.68
1418,482,Owala 40oz Stainless Steel Straw Tumbler - Kickflip,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,847280096138,1,39.99,BICYCLES-PHYSICAL FITNESS | TUMBLER | BICYCLES PHYSICAL FITNESS,8.84,17.68
1419,483,"Radio Flyer Grow With Me Beginner Kids' Kick Scooter - Pink: Adjustable Handlebar, Non-Slip Deck",,Radio Flyer,,OUTDOOR_SPORTS,USED_GOOD,,042385114897,1,37.99,BICYCLES-PHYSICAL FITNESS | 3 WHEEL SCOOTER | BICYCLES PHYSICAL FITNESS,8.40,16.80
1420,484,"Hydro Flask 32oz All Around Travel Straw Tumbler - Black: Double-Wall, BPA-Free, Spillproof",,Hydro Flask,,OUTDOOR_SPORTS,USED_GOOD,,840394216973,2,23.99,BICYCLES-PHYSICAL FITNESS | TUMBLER | BICYCLES PHYSICAL FITNESS,5.30,10.60
1421,485,Blogilates Weighted Body Vest 15lbs - Red,,Blogilates,,OUTDOOR_SPORTS,USED_GOOD,,850052976835,1,46.99,BICYCLES-PHYSICAL FITNESS | WEARABLES | BICYCLES PHYSICAL FITNESS,10.38,20.76
1422,486,"Blogilates Ultimate Toning Tube Kit: TPE Resistance Bands for Legs, Arms, Glutes",,Blogilates,,OUTDOOR_SPORTS,USED_GOOD,,850028476864,1,45.99,BICYCLES-PHYSICAL FITNESS | STRENGTH TRAINING | BICYCLES PHYSICAL FITNESS,10.16,20.32
1423,487,Tommie Copper Sport Comfort Back Brace - S/M: Polyester & Spandex Support,,Tommie Copper,,OUTDOOR_SPORTS,USED_GOOD,,018713660947,2,22.99,BICYCLES-PHYSICAL FITNESS | MUSCLE THERAPY | BICYCLES PHYSICAL FITNESS,5.08,10.16
1424,488,24oz Stainless Steel Vacuum Insulated Water Bottle Chalk - All In Motion: Portable Drinkware,,All In Motion,,OUTDOOR_SPORTS,USED_GOOD,,707849153170,3,15.00,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,3.31,6.62
1425,489,"Hydro Flask 32oz Wide Mouth Flex Straw Bottle - White: BPA-Free, Vacuum-Insulated, Leakproof",,Hydro Flask,,OUTDOOR_SPORTS,USED_GOOD,,810007831718,1,44.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,9.94,19.88
1426,490,"Hydro Flask 32oz Wide Mouth Flex Straw Travel Bottle - Black: Vacuum-Insulated, BPA-Free",,Hydro Flask,,OUTDOOR_SPORTS,USED_GOOD,,840394202983,1,44.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,9.94,19.88
1427,491,Owala 40oz FreeSip  Stainless Steel Tumbler - Sandy Shores,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,847280095193,1,44.99,BICYCLES-PHYSICAL FITNESS | TUMBLER | BICYCLES PHYSICAL FITNESS,9.94,19.88
1428,492,Owala 40oz FreeSip  Stainless Steel Tumbler - Very Very Dark,,Owala,,OUTDOOR_SPORTS,SALVAGE,,847280095636,1,44.99,BICYCLES-PHYSICAL FITNESS | TUMBLER | BICYCLES PHYSICAL FITNESS,9.94,19.88
1429,493,Schwinn Bike Training Wheels - Black,,Schwinn,,OUTDOOR_SPORTS,NEW,,038675197060,3,14.99,BICYCLES-PHYSICAL FITNESS | MISC. ACCESSORIES | BICYCLES PHYSICAL FITNESS,3.31,6.62
1430,494,"Dumbbell 12lbs Gray - All In Motion: PVC Coated, Iron Filled, Single Weight",,All In Motion,,OUTDOOR_SPORTS,USED_GOOD,,018713638274,2,22.00,BICYCLES-PHYSICAL FITNESS | STRENGTH TRAINING | BICYCLES PHYSICAL FITNESS,4.86,9.72
1431,495,"Hydro Flask 32oz All Around Travel Straw Tumbler - White: Double-Wall, BPA-Free, Spillproof",,Hydro Flask,,OUTDOOR_SPORTS,USED_GOOD,,840394217000,2,20.99,BICYCLES-PHYSICAL FITNESS | TUMBLER | BICYCLES PHYSICAL FITNESS,4.64,9.28
1432,496,Set of 2/3/5lb Dumbell 7pc - All In Motion (Please be advised that sets may be missing pieces or otherwise incomplete.),,All In Motion,,OUTDOOR_SPORTS,USED_GOOD,,198850949904,1,40.00,BICYCLES-PHYSICAL FITNESS | STRENGTH TRAINING | BICYCLES PHYSICAL FITNESS,8.84,17.68
1433,497,Premium Belt Bag Blush - All In Motion: Water-Resistant Knit Fanny Pack,,All In Motion,,OUTDOOR_SPORTS,NEW,,198420122881,2,20.00,BICYCLES-PHYSICAL FITNESS | BAGS | BICYCLES PHYSICAL FITNESS,4.42,8.84
1434,498,"Men's Strength Training Gloves Black XL - All In Motion: Neoprene, Weightlifting",,All In Motion,,OUTDOOR_SPORTS,USED_GOOD,,191907562750,4,10.00,BICYCLES-PHYSICAL FITNESS | STRENGTH TRAINING | BICYCLES PHYSICAL FITNESS,2.21,4.42
1435,499,"Weighted Stability Exercise Ball 45cm Circumference 75cm - All In Motion Blue: PVC, 300lb Capacity",,All In Motion,,OUTDOOR_SPORTS,USED_GOOD,,191802001859,2,20.00,BICYCLES-PHYSICAL FITNESS | STRENGTH TRAINING | BICYCLES PHYSICAL FITNESS,4.42,8.84
1436,500,"Chillafish Charlie Breeze 10"" Kids' Balance Bike - Mint Green: Adjustable Handlebar & Seat",,Chillafish,,OUTDOOR_SPORTS,USED_GOOD,,5425029651920,1,39.99,BICYCLES-PHYSICAL FITNESS | BALANCE BIKES | BICYCLES PHYSICAL FITNESS,8.84,17.68
1437,501,CAP Women's Barbell Vest Body Weight - 30lbs,,CAP,,OUTDOOR_SPORTS,USED_GOOD,,702556025680,1,39.99,BICYCLES-PHYSICAL FITNESS | HOME GYM | BICYCLES PHYSICAL FITNESS,8.84,17.68
1438,502,"Hydro Flask 40oz All Around Travel Straw Tumbler - White: Double-Wall, BPA-Free",,Hydro Flask,,OUTDOOR_SPORTS,USED_GOOD,,840394217086,1,39.99,BICYCLES-PHYSICAL FITNESS | TUMBLER | BICYCLES PHYSICAL FITNESS,8.84,17.68
1439,503,"Hydro Flask 40oz All Around Travel Straw Tumbler - White: Double-Wall, BPA-Free",,Hydro Flask,,OUTDOOR_SPORTS,SALVAGE,,840394217086,1,39.99,BICYCLES-PHYSICAL FITNESS | TUMBLER | BICYCLES PHYSICAL FITNESS,8.84,17.68
1440,504,"Hydro Flask 40oz All Around Travel Straw Tumbler - Surf: Vacuum-Insulated, BPA-Free",,Hydro Flask,,OUTDOOR_SPORTS,SALVAGE,,840394217031,1,39.99,BICYCLES-PHYSICAL FITNESS | TUMBLER | BICYCLES PHYSICAL FITNESS,8.84,17.68
1441,505,"Chirp Wheel XR 10"" Acupressure Back Stretcher",,Chirp,,OUTDOOR_SPORTS,USED_GOOD,,810091140529,1,39.99,BICYCLES-PHYSICAL FITNESS | MUSCLE THERAPY | BICYCLES PHYSICAL FITNESS,8.84,17.68
1442,506,Owala 40oz FreeSip Stainless Steel Water Bottle - Sleek,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,847280095810,1,39.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,8.84,17.68
1443,507,BruMate Era 30oz 100% Leakproof Straw Tumbler - Mocha,,BRUMATE,,OUTDOOR_SPORTS,SALVAGE,,195429050436,1,39.99,BICYCLES-PHYSICAL FITNESS | TUMBLER | BICYCLES PHYSICAL FITNESS,8.84,17.68
1444,508,BruMate Era 30oz 100% Leak-Proof Straw Tumbler - Dune,,BRUMATE,,OUTDOOR_SPORTS,USED_GOOD,,195429063894,1,39.99,BICYCLES-PHYSICAL FITNESS | TUMBLER | BICYCLES PHYSICAL FITNESS,8.84,17.68
1445,509,Schwinn Cyclone Tire Floor Pump - Orange,,Schwinn,,OUTDOOR_SPORTS,USED_GOOD,,038675238657,2,19.99,BICYCLES-PHYSICAL FITNESS | ACCESSORIES | BICYCLES PHYSICAL FITNESS,4.42,8.84
1446,510,"Blogilates 64oz Half Gallon Plastic Water Bottle - Blue Ombre: BPA-Free PETG, Portable Drinkware",,Blogilates,,OUTDOOR_SPORTS,NEW,,850028476734,2,19.99,BICYCLES-PHYSICAL FITNESS | ACCESSORIES | BICYCLES PHYSICAL FITNESS,4.42,8.84
1447,511,Schwinn 500 Lumen Light Set Bike Accessory Mount - Black (Please be advised that sets may be missing pieces or otherwise incomplete.),,Schwinn,,OUTDOOR_SPORTS,USED_GOOD,,038675283718,2,19.69,BICYCLES-PHYSICAL FITNESS | LIGHTS | BICYCLES PHYSICAL FITNESS,4.35,8.70
1448,512,"Radio Flyer Grow With Me Beginner Kids' Kick Scooter - Red: Adjustable Handlebar, Non-Slip Deck",,Radio Flyer,,OUTDOOR_SPORTS,USED_GOOD,,042385114880,1,37.99,BICYCLES-PHYSICAL FITNESS | 3 WHEEL SCOOTER | BICYCLES PHYSICAL FITNESS,8.40,16.80
1449,513,McDavid Sport Compression Knit Knee Sleeve with Gel Buttress - (L /XL): Tendonitis & Arthritis Support,,McDavid,,OUTDOOR_SPORTS,NEW,,029369148321,2,17.99,BICYCLES-PHYSICAL FITNESS | MUSCLE THERAPY | BICYCLES PHYSICAL FITNESS,3.98,7.96
1450,514,Blogilates Water Bottle Sling - Pink Gingham,,Blogilates,,OUTDOOR_SPORTS,NEW,,850052976712,2,17.99,BICYCLES-PHYSICAL FITNESS | ACCESSORIES | BICYCLES PHYSICAL FITNESS,3.98,7.96
1451,515,Stanley 24oz IceFlow Aerolight Flip Straw Water Bottle 2.0 - Black 2.0: Stainless Steel Drinkware,,Stanley,,OUTDOOR_SPORTS,USED_GOOD,,041604393761,1,35.00,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1452,516,Owala 24oz Special Edition Diet Coke Stainless Steel Straw Tumbler - Classic Diet Coke,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,840467306792,1,35.00,BICYCLES-PHYSICAL FITNESS | TUMBLER | BICYCLES PHYSICAL FITNESS,7.73,15.46
1453,517,Owala 24oz Special Edition Stainless Steel FreeSip TWIST - Kisses,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,840467306068,1,35.00,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1454,518,Owala 24oz Special Edition Stainless Steel Straw Tumbler - Diet Coke Social Club,,Owala,,OUTDOOR_SPORTS,SALVAGE,,840467306785,1,35.00,BICYCLES-PHYSICAL FITNESS | TUMBLER | BICYCLES PHYSICAL FITNESS,7.73,15.46
1455,519,"Hydro Flask 32oz All Around Travel Straw Tumbler - Moonshadow: Vacuum-Insulated, BPA-Free",,Hydro Flask,,OUTDOOR_SPORTS,USED_GOOD,,840394216997,1,34.99,BICYCLES-PHYSICAL FITNESS | TUMBLER | BICYCLES PHYSICAL FITNESS,7.73,15.46
1456,520,"Hydro Flask 32oz All Around Travel Straw Tumbler - Trillium: Vacuum-Insulated, BPA-Free",,Hydro Flask,,OUTDOOR_SPORTS,SALVAGE,,840394217017,1,34.99,BICYCLES-PHYSICAL FITNESS | TUMBLER | BICYCLES PHYSICAL FITNESS,7.73,15.46
1457,521,"Hydro Flask 32oz All Around Travel Straw Tumbler - Indigo: Double-Wall, BPA-Free, Spillproof",,Hydro Flask,,OUTDOOR_SPORTS,USED_GOOD,,840394216980,1,34.99,BICYCLES-PHYSICAL FITNESS | TUMBLER | BICYCLES PHYSICAL FITNESS,7.73,15.46
1458,522,Blogilates 10 Pound Weighted Vest - Black,,Blogilates,,OUTDOOR_SPORTS,USED_GOOD,,850052976774,1,34.99,BICYCLES-PHYSICAL FITNESS | WEARABLES | BICYCLES PHYSICAL FITNESS,7.73,15.46
1459,523,"Owala 32oz FreeSip Stainless Steel Water Bottle - Alpine Sport: Insulated, Leakproof",,Owala,,OUTDOOR_SPORTS,NEW,,847280086993,1,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1460,524,Owala 32oz FreeSip Stainless Steel Water Bottle - Sandy Shores,,Owala,,OUTDOOR_SPORTS,SALVAGE,,847280087051,1,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1461,525,Owala 32oz FreeSip Stainless Steel Water Bottle - Sandy Shores,,Owala,,OUTDOOR_SPORTS,NEW,,847280087051,1,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1462,526,Schwinn Excursion Mountain Bike Helmet - Black,,Schwinn,,OUTDOOR_SPORTS,USED_GOOD,,038675274563,1,34.99,BICYCLES-PHYSICAL FITNESS | ADULT HELMETS | BICYCLES PHYSICAL FITNESS,7.73,15.46
1463,527,Schwinn Avion Youth E-Bike Helmet - Black,,Schwinn,,OUTDOOR_SPORTS,NEW,,038675290747,1,34.99,BICYCLES-PHYSICAL FITNESS | YOUTH HELMETS | BICYCLES PHYSICAL FITNESS,7.73,15.46
1464,528,"Hydro Flask 32oz All Around Travel Straw Tumbler - Trillium: Vacuum-Insulated, BPA-Free",,Hydro Flask,,OUTDOOR_SPORTS,SALVAGE,,840394217017,1,34.99,BICYCLES-PHYSICAL FITNESS | TUMBLER | BICYCLES PHYSICAL FITNESS,7.73,15.46
1465,529,Owala 32oz FreeSip Stainless Steel Water Bottle - Kickflip,,Owala,,OUTDOOR_SPORTS,NEW,,847280095780,1,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1466,530,Owala 30oz Stainless Steel FreeSip Sway Tumbler - Sleek,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,847280096039,1,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1467,531,Owala 32oz Stainless Steel FreeSip Water Bottle - In Good Company,,Owala,,OUTDOOR_SPORTS,NEW,,840467306082,1,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1468,532,McDavid Sport Compression Knit Elbow Sleeve with Gel Buttress - S/M: Tendonitis & Arthritis Support,,McDavid,,OUTDOOR_SPORTS,USED_GOOD,,029369148376,2,17.99,BICYCLES-PHYSICAL FITNESS | MUSCLE THERAPY | BICYCLES PHYSICAL FITNESS,3.98,7.96
1469,533,Waist Band Black - All In Motion: Lightweight Polyester Fanny Pack,,All In Motion,,OUTDOOR_SPORTS,USED_GOOD,,191907491630,2,18.00,BICYCLES-PHYSICAL FITNESS | WALK/RUN | BICYCLES PHYSICAL FITNESS,3.98,7.96
1470,534,McDavid Sport Compression Knit Elbow Sleeve with Gel Buttress - S/M: Tendonitis & Arthritis Support,,McDavid,,OUTDOOR_SPORTS,NEW,,029369148376,2,17.99,BICYCLES-PHYSICAL FITNESS | MUSCLE THERAPY | BICYCLES PHYSICAL FITNESS,3.98,7.96
1471,535,Schwinn Classic Infant Bike Helmet - Blue,,Schwinn,,OUTDOOR_SPORTS,USED_GOOD,,038675238565,3,11.89,BICYCLES-PHYSICAL FITNESS | INFANT HELMET | BICYCLES PHYSICAL FITNESS,2.63,5.26
1472,536,"Weighted Vest 8lb - All In Motion: Total Body Workout, Recycled Material",,All In Motion,,OUTDOOR_SPORTS,USED_GOOD,,191802001583,1,35.00,BICYCLES-PHYSICAL FITNESS | WEARABLES | BICYCLES PHYSICAL FITNESS,7.73,15.46
1473,537,"Bluey Mini 3D LUW Kick Scooter with Adjustable Handle Bar: 3 Wheels, ABEC-5 Bearings",,Bluey,,OUTDOOR_SPORTS,SALVAGE,,021331106223,1,34.99,BICYCLES-PHYSICAL FITNESS | 3 WHEEL SCOOTER | BICYCLES PHYSICAL FITNESS,7.73,15.46
1474,538,Owala 32oz FreeSip Stainless Steel Water Bottle - Sandy Shores,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,847280087051,1,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1475,539,"Hydro Flask 32oz All Around Travel Straw Tumbler - Moonshadow: Vacuum-Insulated, BPA-Free",,Hydro Flask,,OUTDOOR_SPORTS,SALVAGE,,840394216997,1,34.99,BICYCLES-PHYSICAL FITNESS | TUMBLER | BICYCLES PHYSICAL FITNESS,7.73,15.46
1476,540,Owala 30oz FreeSip Sway Stainless Steel Tumbler - Tangy Tango,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,847280096046,1,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1477,541,Owala 30oz Stainless Steel FreeSip Water Bottle - In Good Company,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,840467306129,1,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1478,542,Owala 30oz Stainless Steel FreeSip Sway Water Bottle - Read My Lips,,Owala,,OUTDOOR_SPORTS,SALVAGE,,840467309557,1,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1479,543,Owala 30oz Stainless Steel FreeSip Sway Water Bottle - Read My Lips,,Owala,,OUTDOOR_SPORTS,NEW,,840467309557,1,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1480,544,Owala 32oz Stainless Steel FreeSip Water Bottle - Candy Coated,,Owala,,OUTDOOR_SPORTS,SALVAGE,,840467308505,1,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1481,545,Owala 32oz FreeSip Stainless Steel Water Bottle - Misty Meadows,,Owala,,OUTDOOR_SPORTS,SALVAGE,,847280095773,1,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1482,546,Owala 30oz Stainless Steel FreeSip Sway Tumbler - Sleek,,Owala,,OUTDOOR_SPORTS,NEW,,847280096039,1,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1483,547,Special Edition Owala 30oz Stainless Steel FreeSip Sway Water Bottle - Absolute Sleigh,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,840467306167,1,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1484,548,Owala 32oz FreeSip Stainless Steel Water Bottle - Read My Lips,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,840467308482,1,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1485,549,Schwinn Airsport Plus Frame Pump,,Schwinn,,OUTDOOR_SPORTS,USED_GOOD,,038675111837,3,11.79,BICYCLES-PHYSICAL FITNESS | PUMPS | BICYCLES PHYSICAL FITNESS,2.61,5.22
1486,550,Soft Kettlebell 20lb Gray - All In Motion,,All In Motion,,OUTDOOR_SPORTS,USED_GOOD,,191802002023,1,35.00,BICYCLES-PHYSICAL FITNESS | STRENGTH TRAINING | BICYCLES PHYSICAL FITNESS,7.73,15.46
1487,551,Owala 30oz Stainless Steel FreeSip Sway  Tumbler - Very Very Dark,,Owala,,OUTDOOR_SPORTS,SALVAGE,,847280096022,1,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1488,552,Owala 30oz FreeSip Sway Stainless Steel Tumbler - Tangy Tango,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,847280096046,1,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1489,553,"Hydro Flask 32oz All Around Travel Straw Tumbler - Surf: Vacuum-Insulated, BPA-Free",,Hydro Flask,,OUTDOOR_SPORTS,SALVAGE,,840394216959,1,34.99,BICYCLES-PHYSICAL FITNESS | TUMBLER | BICYCLES PHYSICAL FITNESS,7.73,15.46
1490,554,Blogilates 10 Pound Weighted Vest - Pink Floral,,Blogilates,,OUTDOOR_SPORTS,USED_GOOD,,850052976750,1,34.99,BICYCLES-PHYSICAL FITNESS | WEARABLES | BICYCLES PHYSICAL FITNESS,7.73,15.46
1491,555,Schwinn Excursion Adult Mountain Bike Helmet - Gray,,Schwinn,,OUTDOOR_SPORTS,USED_GOOD,,038675274570,1,34.99,BICYCLES-PHYSICAL FITNESS | ADULT HELMETS | BICYCLES PHYSICAL FITNESS,7.73,15.46
1492,556,"Hydro Flask 24oz Insulated Shaker Bottle - Black: Double-Wall, BPA-Free, Leakproof",,Hydro Flask,,OUTDOOR_SPORTS,USED_GOOD,,810096853226,1,34.99,BICYCLES-PHYSICAL FITNESS | MIXER | BICYCLES PHYSICAL FITNESS,7.73,15.46
1493,557,"Hydro Flask 24oz Insulated Shaker Bottle - Black: Double-Wall, BPA-Free, Leakproof",,Hydro Flask,,OUTDOOR_SPORTS,SALVAGE,,810096853226,1,34.99,BICYCLES-PHYSICAL FITNESS | MIXER | BICYCLES PHYSICAL FITNESS,7.73,15.46
1494,558,Owala 32oz FreeSip Stainless Steel Water Bottle - Kickflip,,Owala,,OUTDOOR_SPORTS,SALVAGE,,847280095780,1,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1495,559,Owala 30oz Stainless Steel FreeSip Sway  Tumbler - Very Very Dark,,Owala,,OUTDOOR_SPORTS,SALVAGE,,847280096022,1,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1496,560,Schwinn Classic Infant Bike Helmet - Blue,,Schwinn,,OUTDOOR_SPORTS,USED_GOOD,,038675238565,3,11.89,BICYCLES-PHYSICAL FITNESS | INFANT HELMET | BICYCLES PHYSICAL FITNESS,2.63,5.26
1497,561,"Stanley 24oz IceFlow Aerolight Fast Flow Water Bottle - Black 2.0: Double-Wall, BPA-Free, Leakproof Stainless Steel",,Stanley,,OUTDOOR_SPORTS,USED_GOOD,,041604417177,1,35.00,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1498,562,"Bluey Mini 3D LUW Kick Scooter with Adjustable Handle Bar: 3 Wheels, ABEC-5 Bearings",,Bluey,,OUTDOOR_SPORTS,USED_GOOD,,021331106223,1,34.99,BICYCLES-PHYSICAL FITNESS | 3 WHEEL SCOOTER | BICYCLES PHYSICAL FITNESS,7.73,15.46
1499,563,Owala 30oz Stainless Steel FreeSip Sway Tumbler - Misty Meadow,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,847280096077,1,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1500,564,Owala 30oz Stainless Steel FreeSip Sway Tumbler - Sleek,,Owala,,OUTDOOR_SPORTS,SALVAGE,,847280096039,1,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1501,565,Owala 30oz Stainless Steel FreeSip Sway Tumbler  - Sandy Shores,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,847280096053,1,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1502,566,Owala 30oz Stainless Steel Bucket Handle FreeSip Insulated Straw Tumbler Water Bottle - Neon Nectar,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,840467303319,1,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1503,567,Owala 30oz Stainless Steel Bucket Handle FreeSip Insulated Straw Tumbler Water Bottle - Summer Soiree,,Owala,,OUTDOOR_SPORTS,SALVAGE,,840467303326,1,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1504,568,Special Edition Owala 30oz Stainless Steel FreeSip Sway Water Bottle - Absolute Sleigh,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,840467306167,1,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1505,569,Owala 30oz Stainless Steel FreeSip Sway - Sparkling Sherbert,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,847280095094,1,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1506,570,Owala 32oz FreeSip Stainless Steel Water Bottle - Very Very Dark,,Owala,,OUTDOOR_SPORTS,NEW,,847280062317,1,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1507,571,"Hydro Flask 32oz All Around Travel Straw Tumbler - Trillium: Vacuum-Insulated, BPA-Free",,Hydro Flask,,OUTDOOR_SPORTS,LIKE_NEW,,840394217017,1,34.99,BICYCLES-PHYSICAL FITNESS | TUMBLER | BICYCLES PHYSICAL FITNESS,7.73,15.46
1508,572,Owala  30oz FreeSip Sway Stainless Steel Tumbler - Kickflip,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,847280096084,1,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1509,573,Owala 30oz FreeSip SWAY Stainless Steel Water Bottle - Periwinkle Twinkle,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,847280096060,1,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1510,574,Owala 30oz FreeSip SWAY Stainless Steel Water Bottle - Periwinkle Twinkle,,Owala,,OUTDOOR_SPORTS,NEW,,847280096060,1,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1511,575,Blogilates Stainless Steel Insulated Water Bottle (62 fl oz) - Evening Haze,,Blogilates,,OUTDOOR_SPORTS,USED_GOOD,,850052976675,1,34.99,BICYCLES-PHYSICAL FITNESS | ACCESSORIES | BICYCLES PHYSICAL FITNESS,7.73,15.46
